ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
35,New Mexico,NM,35001,Bernalillo County,35001000107,Census Tract 1.07; Bernalillo County; New Mexico,1.224330986408,2535,284,1299,199,1204,212,549,304,33,35,410,206,0,13,172,118,770,200,376,105,338,107,23,31,0,52,752,394,233,190,0,13,0,18,99,69,6,3,21.7,11.7,2.8,2.9,34.1,16.0,0.0,2.0,6.8,4.7,30.4,6.5,14.8,3.9,13.3,4.3,1.9,2.6,0.0,2.1,29.7,15.2,17.9,14.4,0.0,3.0,0.0,1.5,8.2,5.7,0.2,0.1,0.325,0.2413,0.7817,0.0,0.41,1.758,0.245,0.8856,0.1824,0.325,0.1567,0.0,1.5497,0.0833,0.0564,0.0564,0.0564,0.8985,0.0,0.0,0.7433,0.5008,2.1426,0.4317,5.5067,0.165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,128,74,0,13,638,200,40,34,25,30,0,13,36,37,13,24,10.6,6.1,0.0,1.6,25.2,7.2,1.6,1.4,1.0,1.2,0.0,1.6,1.4,1.5,0.5,0.9
35,New Mexico,NM,35001,Bernalillo County,35001000118,Census Tract 1.18; Bernalillo County; New Mexico,0.525867835184,2750,473,1173,101,1099,125,307,174,64,71,334,119,72,52,159,131,477,165,745,221,309,124,99,77,0,52,1199,589,370,133,0,13,13,22,79,66,27,5,11.3,6.1,4.3,4.2,30.4,10.3,4.3,3.0,5.8,4.5,17.3,7.1,27.1,4.5,11.2,5.2,9.0,6.9,0.0,2.1,43.6,20.1,31.6,11.0,0.0,3.3,1.2,2.0,7.2,6.1,1.0,0.1,0.1283,0.381,0.6983,0.1973,0.32,1.7249,0.2367,0.4826,0.7678,0.19,0.7067,0.0,2.1471,0.28,0.1791,0.1791,0.1791,0.9501,0.0,0.3683,0.705,0.6965,2.7199,0.6983,6.771,0.3283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2861,178,108,68,60,1032,411,63,79,0,13,0,13,36,47,0,13,16.2,8.9,2.5,2.2,37.5,11.3,2.3,2.9,0.0,1.4,0.0,1.4,1.3,1.7,0.0,1.4
35,New Mexico,NM,35001,Bernalillo County,35001000119,Census Tract 1.19; Bernalillo County; New Mexico,0.469494626572,1829,272,724,53,708,46,169,76,30,23,121,45,98,96,54,65,413,97,292,78,315,107,13,12,7,51,951,291,22,24,0,13,0,18,5,8,34,6,9.3,4.0,3.0,2.3,17.1,6.3,6.9,6.6,3.0,3.6,22.6,5.5,16.0,4.1,17.4,6.1,1.8,1.7,0.4,2.9,52.0,13.9,3.0,3.3,0.0,5.4,0.0,2.5,0.7,1.2,1.9,0.2,0.1017,0.2679,0.27,0.3217,0.1183,1.0796,0.0667,0.7247,0.2239,0.5833,0.1483,0.2123,1.8925,0.1783,0.2968,0.2968,0.2968,0.624,0.0,0.0,0.1417,0.7745,1.5402,0.1983,4.8091,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926,34,21,243,242,667,120,7,10,0,13,0,13,34,22,0,13,4.8,2.9,13.3,11.6,36.5,7.0,0.4,0.5,0.0,2.2,0.0,2.2,1.9,1.3,0.0,2.2
35,New Mexico,NM,35001,Bernalillo County,35001000120,Census Tract 1.20; Bernalillo County; New Mexico,0.493931794356,2757,669,1153,86,1052,121,1269,696,288,261,514,153,141,80,227,144,357,65,754,459,259,101,73,56,0,52,1732,705,147,80,0,13,72,75,154,84,0,13,46.0,22.6,19.8,14.5,48.9,13.4,7.6,4.1,8.2,4.1,12.9,3.9,27.3,11.6,9.4,4.0,7.0,5.3,0.0,2.0,62.8,20.5,12.8,6.9,0.0,3.4,6.8,7.1,14.6,7.4,0.0,0.5,0.83,0.9767,0.97,0.3449,0.5033,3.6249,0.86,0.2355,0.7778,0.105,0.58,0.0,1.6983,0.1233,0.4859,0.4859,0.4859,0.8536,0.0,0.8183,0.9033,0.0,2.5752,0.6283,8.3843,0.605,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2433,191,111,100,99,981,616,109,99,358,298,0,13,184,107,0,13,18.2,9.7,3.6,3.9,35.6,16.9,4.0,3.7,13.0,10.0,0.0,1.4,6.7,4.2,0.0,1.4
35,New Mexico,NM,35001,Bernalillo County,35001000121,Census Tract 1.21; Bernalillo County; New Mexico,1.000785650448,5217,1064,2562,202,2410,228,1573,787,129,112,1093,273,312,151,437,227,1074,129,1046,525,674,220,110,91,68,108,2583,1117,960,210,85,114,9,38,256,153,135,6,31.0,14.1,5.1,4.4,45.4,10.5,8.6,3.8,8.6,4.7,20.6,4.7,20.0,7.0,13.3,4.4,4.6,3.8,1.3,2.1,49.5,18.9,37.5,7.6,3.3,4.4,0.4,1.6,10.6,6.4,2.6,0.5,0.5467,0.4659,0.9533,0.3798,0.5417,2.8874,0.6367,0.6451,0.4063,0.325,0.3683,0.4013,2.146,0.2783,0.2488,0.2488,0.2488,0.9601,0.3511,0.2433,0.825,0.8275,3.207,0.89,8.4892,0.6183,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,6696,272,159,193,165,2102,1007,28,47,154,110,0,19,100,90,6,13,11.3,6.4,3.7,3.2,40.3,11.9,0.5,0.9,3.0,2.2,0.0,0.8,1.9,1.7,0.1,0.2
35,New Mexico,NM,35001,Bernalillo County,35001000122,Census Tract 1.22; Bernalillo County; New Mexico,1.017357920492,4765,917,2177,255,1963,235,860,635,121,91,578,316,215,109,219,167,773,159,1075,497,439,188,71,64,22,64,2768,1029,477,183,36,58,36,54,59,53,60,9,18.2,12.9,4.8,3.6,29.4,15.7,6.7,3.3,4.7,3.5,16.2,4.4,22.6,7.0,9.4,3.3,3.6,3.2,0.5,1.5,58.1,18.5,21.9,8.0,1.7,2.6,1.8,2.7,3.0,2.8,1.3,0.3,0.26,0.4293,0.6667,0.3184,0.245,1.9194,0.3,0.4229,0.534,0.105,0.275,0.2371,1.574,0.0933,0.3947,0.3947,0.3947,0.9135,0.2995,0.435,0.4233,0.7231,2.7944,0.74,6.6825,0.3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6495,138,97,25,25,2545,968,72,98,0,13,0,13,126,133,0,13,7.0,5.0,0.5,0.6,53.4,12.4,1.5,2.1,0.0,0.8,0.0,0.8,2.6,2.9,0.0,0.8
35,New Mexico,NM,35001,Bernalillo County,35001000123,Census Tract 1.23; Bernalillo County; New Mexico,0.972704451988,4781,740,2035,180,2003,185,769,331,117,122,450,190,181,113,193,168,814,183,989,390,1076,390,159,125,19,59,2408,1020,84,94,0,13,0,18,57,65,18,4,16.1,6.5,4.5,4.6,22.5,9.3,5.2,3.6,4.0,3.5,17.0,5.1,20.7,6.1,22.5,6.7,7.9,6.2,0.4,1.3,50.4,19.9,4.1,4.6,0.0,1.9,0.0,0.9,2.8,3.3,0.4,0.1,0.22,0.3943,0.4533,0.2454,0.2083,1.5213,0.1833,0.4643,0.4328,0.815,0.65,0.2123,2.5744,0.5333,0.267,0.267,0.267,0.6689,0.0,0.0,0.3983,0.5755,1.6427,0.2383,6.0054,0.2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682,186,113,213,256,1846,366,121,99,2,6,0,13,226,164,0,13,9.3,5.6,4.5,5.4,38.6,8.5,2.5,2.1,0.0,0.1,0.0,0.8,4.7,3.3,0.0,0.8
35,New Mexico,NM,35001,Bernalillo County,35001000124,Census Tract 1.24; Bernalillo County; New Mexico,0.656047916014,3913,631,2638,453,2369,494,1464,557,191,107,1159,516,189,164,417,289,788,221,369,182,686,355,57,54,189,232,2490,780,1352,498,0,13,13,25,704,465,98,10,38.2,13.1,10.4,5.8,48.9,19.2,5.7,5.0,10.9,7.3,20.1,6.2,9.4,4.4,17.9,8.6,2.4,2.2,4.9,6.0,63.6,17.1,51.2,16.7,0.0,1.5,0.5,1.1,29.7,14.8,2.5,0.5,0.6917,0.7903,0.97,0.262,0.6417,3.3557,0.7783,0.6252,0.063,0.6167,0.1867,0.7562,2.2478,0.335,0.5075,0.5075,0.5075,0.985,0.0,0.2583,0.995,0.8242,3.0625,0.8517,9.1735,0.7283,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,6888,668,422,247,240,2011,611,9,23,148,153,0,13,75,96,0,13,28.2,14.2,6.3,5.9,51.4,11.6,0.2,0.6,3.8,3.8,0.0,1.0,1.9,2.4,0.0,1.0
35,New Mexico,NM,35001,Bernalillo County,35001000125,Census Tract 1.25; Bernalillo County; New Mexico,0.94735531128,4192,714,1720,174,1694,178,159,74,113,94,218,82,82,61,208,125,931,113,651,235,343,99,0,18,78,76,1520,1021,0,18,0,13,0,18,15,16,4,2,3.8,1.6,4.7,4.4,12.9,4.6,2.5,2.0,5.0,3.1,22.2,4.8,15.5,4.2,8.2,2.6,0.0,1.1,1.9,1.8,36.3,23.6,0.0,1.0,0.0,2.3,0.0,1.1,0.9,1.0,0.1,0.0,0.0183,0.421,0.125,0.1045,0.2617,0.9305,0.045,0.7048,0.2056,0.0617,0.0,0.5075,1.4796,0.0583,0.1161,0.1161,0.1161,0.0,0.0,0.0,0.1633,0.4312,0.5945,0.025,3.1207,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245,13,16,27,33,908,145,382,211,42,47,0,13,101,76,60,66,0.8,0.9,0.6,0.8,21.7,4.5,9.1,5.2,1.0,1.1,0.0,0.9,2.4,1.9,1.4,1.6
35,New Mexico,NM,35001,Bernalillo County,35001000126,Census Tract 1.26; Bernalillo County; New Mexico,0.510119506808,2299,417,1375,233,1167,252,560,290,21,33,361,120,29,36,43,37,510,93,352,49,355,125,58,51,22,54,965,461,93,50,0,13,22,28,17,19,1,2,24.4,11.8,1.7,2.6,30.9,7.8,1.9,2.3,1.9,1.6,22.2,5.3,15.3,3.1,15.4,5.8,5.0,4.2,1.0,2.4,42.0,18.5,6.7,3.5,0.0,2.9,1.9,2.4,1.5,1.6,0.0,0.1,0.3833,0.1265,0.71,0.068,0.065,1.3528,0.135,0.7048,0.1973,0.47,0.4017,0.3416,2.1154,0.2683,0.1642,0.1642,0.1642,0.7521,0.0,0.445,0.2417,0.0,1.4388,0.1667,5.0712,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,164,88,9,14,832,380,58,52,14,17,0,13,22,27,30,29,14.1,7.6,0.4,0.6,36.2,11.3,2.5,2.3,0.6,0.7,0.0,1.7,1.0,1.2,1.3,1.2
35,New Mexico,NM,35001,Bernalillo County,35001000127,Census Tract 1.27; Bernalillo County; New Mexico,0.487486207568,2482,397,1133,100,1110,106,344,135,51,57,244,92,108,71,217,143,432,108,500,243,552,152,74,63,44,62,1150,454,0,18,0,13,0,18,30,33,12,4,13.9,5.0,4.0,4.3,22.0,8.0,6.0,3.9,8.8,5.5,17.4,5.2,20.1,7.1,22.3,5.9,6.7,5.6,1.8,2.5,46.3,16.7,0.0,1.6,0.0,3.5,0.0,1.6,2.7,3.0,0.5,0.1,0.1783,0.3511,0.44,0.2786,0.545,1.793,0.255,0.4876,0.4129,0.8033,0.5583,0.4842,2.7463,0.6583,0.209,0.209,0.209,0.0,0.0,0.0,0.3733,0.597,0.9703,0.075,5.7186,0.1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,85,65,0,13,847,273,18,36,120,122,0,13,165,208,0,13,7.7,5.9,0.0,1.6,34.1,9.0,0.7,1.4,4.8,4.8,0.0,1.6,6.6,7.5,0.0,1.6
35,New Mexico,NM,35001,Bernalillo County,35001000128,Census Tract 1.28; Bernalillo County; New Mexico,0.505482035686,3948,675,1389,169,1368,172,735,316,213,122,287,110,299,159,250,102,425,112,828,283,653,173,114,86,50,89,2686,790,76,70,0,13,37,29,41,35,39,6,19.1,7.7,9.1,5.6,21.0,7.6,11.2,5.4,6.3,2.7,10.8,2.8,21.0,5.1,16.5,4.3,8.3,6.2,1.3,2.4,68.0,16.3,5.5,5.0,0.0,2.8,2.7,2.1,3.0,2.6,1.0,0.2,0.27,0.7388,0.405,0.4959,0.3783,2.288,0.4367,0.1575,0.4594,0.5283,0.6717,0.4013,2.2182,0.3133,0.592,0.592,0.592,0.7155,0.0,0.5467,0.4233,0.6965,2.382,0.54,7.4802,0.4417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,138,57,43,102,2054,585,28,46,406,323,0,13,155,84,0,13,10.1,4.4,1.1,2.6,52.0,10.7,0.7,1.2,10.3,7.9,0.0,1.0,3.9,2.2,0.0,1.0
35,New Mexico,NM,35001,Bernalillo County,35001000129,Census Tract 1.29; Bernalillo County; New Mexico,0.511405226468,4774,903,2476,345,2319,360,1576,468,91,98,744,228,219,160,530,465,1167,306,810,238,845,297,100,75,141,135,3145,1013,810,320,0,13,24,33,214,109,1,2,33.3,7.6,3.7,4.2,32.1,8.5,6.2,4.2,11.1,9.5,24.4,7.1,17.0,3.3,17.7,7.4,4.3,3.2,3.1,2.9,65.9,17.2,32.7,12.1,0.0,1.6,1.1,1.4,9.2,4.6,0.0,0.0,0.5867,0.3278,0.7417,0.2886,0.6483,2.5931,0.5367,0.7662,0.262,0.5933,0.3467,0.6551,2.6233,0.5633,0.5539,0.5539,0.5539,0.9534,0.0,0.3517,0.7783,0.0,2.0834,0.4017,7.8537,0.5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1978,158,104,59,71,2063,591,124,136,734,462,0,13,123,122,42,68,6.8,4.6,1.2,1.5,43.2,10.4,2.6,2.8,15.4,8.7,0.0,0.8,2.6,2.4,0.9,1.4
35,New Mexico,NM,35001,Bernalillo County,35001000203,Census Tract 2.03; Bernalillo County; New Mexico,0.455495340256,2032,339,1028,104,965,119,731,250,218,208,421,104,41,33,129,63,267,93,373,184,434,135,38,27,0,52,1134,405,572,107,0,13,33,49,147,89,2,4,36.0,10.7,18.8,15.3,43.6,9.3,2.9,2.3,6.4,3.2,13.1,5.3,18.4,7.3,21.4,7.1,4.0,2.8,0.0,2.6,55.8,17.6,55.6,8.8,0.0,3.8,3.4,5.1,15.2,8.5,0.1,0.2,0.6367,0.9717,0.9333,0.1194,0.39,3.0511,0.69,0.2471,0.33,0.7783,0.3133,0.0,1.6687,0.1083,0.3449,0.3449,0.3449,0.99,0.0,0.63,0.9117,0.4312,2.9629,0.8167,8.0276,0.5317,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3858,81,55,213,209,619,147,33,33,57,54,0,13,109,74,103,163,8.4,5.5,10.5,10.0,30.5,7.3,1.6,1.7,2.8,2.7,0.0,1.9,5.4,3.5,5.1,7.5
35,New Mexico,NM,35001,Bernalillo County,35001000204,Census Tract 2.04; Bernalillo County; New Mexico,0.52479176891,3070,559,1576,345,1494,348,596,296,72,72,379,143,93,59,66,59,791,315,468,220,835,379,93,83,0,52,1753,699,182,85,0,13,13,23,74,78,23,6,19.4,9.0,4.8,4.8,25.4,7.5,4.0,2.8,2.1,1.9,25.8,9.1,15.2,5.9,27.2,9.9,6.2,5.4,0.0,1.8,57.1,20.3,11.6,4.8,0.0,2.5,0.9,1.5,5.0,5.2,0.7,0.1,0.275,0.4293,0.545,0.1874,0.0717,1.5084,0.18,0.8093,0.194,0.9217,0.52,0.0,2.445,0.445,0.3682,0.3682,0.3682,0.8369,0.0,0.3217,0.5733,0.6385,2.3704,0.5317,6.692,0.3233,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3890,122,64,107,77,1357,412,4,8,146,97,0,13,139,92,0,13,8.2,4.7,3.5,2.5,44.2,10.9,0.1,0.3,4.8,3.2,0.0,1.3,4.5,3.0,0.0,1.3
35,New Mexico,NM,35001,Bernalillo County,35001000205,Census Tract 2.05; Bernalillo County; New Mexico,0.469713160304,3065,362,1630,154,1435,177,1070,335,69,47,542,149,99,61,225,99,454,86,660,169,393,95,78,58,33,59,1744,466,623,139,0,13,39,39,67,40,3,2,34.9,10.1,3.8,2.5,37.8,9.3,4.9,3.0,7.3,3.1,14.8,3.1,21.5,4.2,12.8,3.4,5.4,4.0,1.2,2.1,56.9,13.6,38.2,7.7,0.0,2.4,2.7,2.7,4.7,2.7,0.1,0.1,0.615,0.3394,0.855,0.2355,0.445,2.4899,0.4983,0.325,0.4842,0.29,0.4417,0.3814,1.9223,0.195,0.3665,0.3665,0.3665,0.9617,0.0,0.5467,0.5533,0.4312,2.4929,0.5933,7.2716,0.4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2634,173,72,53,57,1380,333,71,61,198,141,0,13,23,26,19,29,12.1,5.0,1.7,1.8,45.0,8.9,2.3,2.0,6.5,4.7,0.0,1.3,0.8,0.9,0.6,1.0
35,New Mexico,NM,35001,Bernalillo County,35001000206,Census Tract 2.06; Bernalillo County; New Mexico,0.541235466988,3363,542,1307,245,1262,252,1056,412,217,127,372,148,157,71,423,250,490,94,657,245,348,151,45,66,28,56,1684,758,0,18,0,13,59,57,11,17,9,3,31.8,11.3,11.7,6.3,29.5,10.1,6.9,3.2,12.8,6.5,14.6,3.3,19.5,6.6,10.5,4.7,3.6,5.2,0.8,1.7,50.1,21.0,0.0,1.4,0.0,3.0,4.7,4.4,0.9,1.4,0.3,0.1,0.5533,0.8519,0.675,0.3217,0.7317,3.1336,0.7133,0.3151,0.3698,0.1417,0.275,0.3002,1.4018,0.0367,0.262,0.262,0.262,0.0,0.0,0.725,0.1633,0.539,1.4273,0.1617,6.2247,0.2533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,150,75,153,94,918,282,15,25,144,110,0,13,454,289,0,13,11.9,6.2,4.5,2.8,27.3,9.4,0.4,0.7,4.3,3.3,0.0,1.2,13.5,8.2,0.0,1.2
35,New Mexico,NM,35001,Bernalillo County,35001000207,Census Tract 2.07; Bernalillo County; New Mexico,0.96679747749,2665,466,1404,154,1264,181,582,234,37,35,388,136,76,43,192,97,564,82,501,170,297,85,129,67,23,61,1702,492,247,103,0,13,10,21,0,13,49,9,21.8,7.9,2.6,2.5,30.7,9.8,3.8,2.2,7.2,4.0,21.2,3.2,18.8,5.1,11.1,3.3,10.2,5.1,0.9,2.3,63.9,14.7,17.6,7.1,0.0,2.8,0.8,1.7,0.0,3.1,1.8,0.1,0.3283,0.2196,0.7067,0.1774,0.4367,1.8687,0.2817,0.6733,0.3516,0.185,0.7833,0.3234,2.3166,0.3783,0.5091,0.5091,0.5091,0.8952,0.0,0.305,0.0,0.7595,1.9597,0.355,6.6541,0.3117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13777,160,72,85,75,1146,305,37,38,47,41,0,13,376,245,11,19,12.7,6.0,3.2,2.5,43.0,7.6,1.4,1.4,1.8,1.6,0.0,1.5,14.1,8.2,0.4,0.7
35,New Mexico,NM,35001,Bernalillo County,35001000208,Census Tract 2.08; Bernalillo County; New Mexico,0.833772983226,2780,459,1414,248,1372,256,1173,392,93,45,666,228,210,98,114,93,465,114,432,90,642,203,69,51,101,139,1884,497,4,17,59,39,30,37,55,48,7,2,42.2,12.3,6.4,3.3,48.5,13.9,9.8,4.8,4.1,3.4,16.7,4.0,15.5,2.7,23.1,6.0,5.0,3.6,3.8,5.2,67.8,13.9,0.3,1.2,4.2,2.9,2.2,2.7,4.0,3.7,0.3,0.1,0.765,0.589,0.9683,0.4378,0.2133,2.9734,0.6667,0.4428,0.2056,0.84,0.4017,0.6965,2.5866,0.5433,0.5887,0.5887,0.5887,0.4576,0.376,0.4867,0.5167,0.539,2.376,0.5367,8.5247,0.6267,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8042,206,111,145,126,1403,467,100,136,51,90,0,13,36,41,149,228,15.0,8.0,5.2,4.4,50.5,12.9,3.6,4.7,1.8,3.2,0.0,1.4,1.3,1.5,5.4,8.2
35,New Mexico,NM,35001,Bernalillo County,35001000300,Census Tract 3; Bernalillo County; New Mexico,1.474930103406,6137,685,3005,327,2792,339,1512,465,107,64,814,279,89,57,201,138,1004,153,951,240,449,190,197,136,19,79,2759,762,569,200,0,19,28,47,130,97,147,11,25.3,7.2,2.9,1.7,29.2,9.3,2.2,1.4,3.3,2.2,16.4,2.9,15.5,3.2,7.5,3.2,7.0,4.8,0.3,1.3,45.0,11.4,18.9,6.3,0.0,1.3,1.0,1.7,4.7,3.4,2.4,0.3,0.4033,0.2562,0.6567,0.0846,0.1417,1.5425,0.19,0.4279,0.2056,0.0433,0.58,0.1891,1.4459,0.0467,0.1891,0.1891,0.1891,0.9035,0.0,0.34,0.5533,0.8159,2.6127,0.65,5.7902,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5587,147,98,135,88,1912,535,292,187,84,76,0,19,261,156,75,89,5.3,3.5,2.2,1.5,31.2,6.5,4.8,2.8,1.4,1.2,0.0,0.6,4.3,2.4,1.2,1.4
35,New Mexico,NM,35001,Bernalillo County,35001000401,Census Tract 4.01; Bernalillo County; New Mexico,0.9420178372319999,4348,845,2084,286,1898,321,980,372,87,80,623,267,71,61,145,85,618,116,866,464,332,137,100,75,109,128,2632,914,356,150,14,29,53,51,115,89,34,5,22.6,7.4,3.7,3.4,32.8,12.9,2.4,2.0,3.4,1.9,14.2,3.5,19.9,8.0,7.8,3.3,5.3,3.8,2.7,3.2,60.5,17.4,17.1,6.8,0.7,1.4,2.8,2.6,6.1,4.6,0.8,0.2,0.34,0.3278,0.7567,0.0962,0.1583,1.679,0.2267,0.2935,0.393,0.05,0.4267,0.6053,1.7685,0.145,0.4378,0.4378,0.4378,0.8885,0.2496,0.5617,0.64,0.6633,3.0031,0.8367,6.8884,0.3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6390,139,84,49,60,2041,653,302,225,98,113,0,13,142,97,0,13,7.3,4.5,1.1,1.4,46.9,8.7,6.9,5.2,2.3,2.5,0.0,0.9,3.3,2.3,0.0,0.9
35,New Mexico,NM,35001,Bernalillo County,35001000402,Census Tract 4.02; Bernalillo County; New Mexico,0.76191052068,3586,415,1615,119,1504,136,734,261,111,104,254,89,182,93,73,58,549,129,830,255,400,113,69,73,0,52,1645,518,54,31,0,13,21,36,40,33,31,5,20.5,6.9,5.5,4.7,16.9,5.7,7.2,3.7,2.0,1.6,15.3,3.9,23.1,5.5,11.2,3.4,4.6,4.8,0.0,1.6,45.9,13.4,3.3,1.9,0.0,2.4,1.4,2.4,2.7,2.2,0.9,0.1,0.295,0.4992,0.26,0.33,0.07,1.4542,0.16,0.3615,0.5605,0.19,0.3683,0.0,1.4803,0.06,0.2007,0.2007,0.2007,0.6306,0.0,0.39,0.3733,0.6799,2.0738,0.395,5.209,0.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5342,176,86,76,84,951,304,65,72,68,59,0,13,473,238,12,21,11.7,5.4,2.1,2.4,26.5,7.3,1.8,2.1,1.9,1.6,0.0,1.1,13.2,6.3,0.3,0.6
35,New Mexico,NM,35001,Bernalillo County,35001000501,Census Tract 5.01; Bernalillo County; New Mexico,0.497427947966,2779,480,1644,227,1494,228,1450,478,40,37,369,164,105,70,116,93,886,251,429,198,783,260,73,79,74,75,1743,516,637,188,0,13,1,13,327,150,84,11,52.5,14.8,3.4,3.1,24.7,10.3,5.0,3.2,4.2,3.5,31.9,8.0,15.4,5.9,28.2,7.4,4.8,5.2,2.8,2.8,62.7,15.1,38.7,10.1,0.0,2.4,0.1,0.9,21.9,9.4,3.0,0.7,0.9133,0.3028,0.5283,0.2405,0.22,2.2049,0.4017,0.8922,0.2007,0.9383,0.3817,0.6219,3.0348,0.835,0.4826,0.4826,0.4826,0.9684,0.0,0.2217,0.975,0.8458,3.0109,0.84,8.7332,0.6617,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,4,4623,345,196,113,131,1205,321,86,70,218,168,0,13,121,94,0,13,23.1,10.9,4.1,4.5,43.4,7.0,3.1,2.5,7.8,5.4,0.0,1.4,4.4,3.3,0.0,1.4
